img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
45,scene0144_01,door,6,
45,scene0144_01,curtain,7,
45,scene0144_01,curtain,8,
45,scene0144_01,window,9,754.0
46,scene0146_00,otherfurniture,0,273.0
46,scene0146_00,toilet,1,463.0
46,scene0146_00,sink,2,376.0
46,scene0146_00,door,3,
47,scene0146_01,otherfurniture,0,
47,scene0146_01,sink,1,389.0
47,scene0146_01,toilet,2,452.0
47,scene0146_01,door,3,
48,scene0146_02,otherfurniture,0,294.0
48,scene0146_02,sink,1,427.0
48,scene0146_02,toilet,2,537.0
48,scene0146_02,door,3,276.0
49,scene0149_00,counter,0,290.0
49,scene0149_00,counter,13,287.0
49,scene0149_00,refrigerator,1,632.0
49,scene0149_00,cabinet,2,
49,scene0149_00,cabinet,3,168.0
49,scene0149_00,cabinet,4,
49,scene0149_00,cabinet,5,215.0
49,scene0149_00,cabinet,6,
49,scene0149_00,cabinet,7,201.0
49,scene0149_00,cabinet,14,
49,scene0149_00,cabinet,15,172.0
49,scene0149_00,cabinet,16,174.0
49,scene0149_00,window,8,937.0
49,scene0149_00,chair,9,
49,scene0149_00,otherfurniture,10,511.0
49,scene0149_00,sink,11,723.0
49,scene0149_00,table,12,
50,scene0153_00,sink,0,452.0
50,scene0153_00,cabinet,1,126.0
50,scene0153_00,cabinet,5,
50,scene0153_00,showercurtain,2,420.0
50,scene0153_00,door,3,271.0
50,scene0153_00,toilet,4,545.0
50,scene0153_00,bathtub,6,16.0
51,scene0153_01,cabinet,0,124.0
51,scene0153_01,cabinet,6,
51,scene0153_01,showercurtain,1,452.0
51,scene0153_01,door,2,297.0
51,scene0153_01,toilet,3,584.0
51,scene0153_01,bathtub,4,18.0
51,scene0153_01,sink,5,465.0
52,scene0164_00,counter,0,260.0
52,scene0164_00,cabinet,1,
52,scene0164_00,cabinet,2,182.0
52,scene0164_00,cabinet,4,157.0
52,scene0164_00,cabinet,5,201.0
52,scene0164_00,cabinet,6,
52,scene0164_00,cabinet,7,
52,scene0164_00,cabinet,8,
52,scene0164_00,cabinet,9,
52,scene0164_00,cabinet,10,
52,scene0164_00,cabinet,13,
52,scene0164_00,door,3,
52,scene0164_00,refrigerator,11,577.0
52,scene0164_00,picture,12,
53,scene0164_01,counter,0,252.0
53,scene0164_01,door,1,384.0
53,scene0164_01,refrigerator,2,555.0
53,scene0164_01,cabinet,3,
53,scene0164_01,cabinet,5,172.0
53,scene0164_01,cabinet,7,181.0
53,scene0164_01,cabinet,8,
53,scene0164_01,picture,4,
53,scene0164_01,sink,6,629.0
54,scene0164_02,refrigerator,0,557.0
54,scene0164_02,cabinet,1,153.0
54,scene0164_02,cabinet,2,
54,scene0164_02,cabinet,4,190.0
54,scene0164_02,cabinet,8,
54,scene0164_02,counter,3,299.0
54,scene0164_02,door,5,432.0
54,scene0164_02,sink,6,692.0
54,scene0164_02,picture,7,
55,scene0164_03,counter,0,302.0
55,scene0164_03,cabinet,1,
55,scene0164_03,cabinet,2,159.0
55,scene0164_03,cabinet,3,198.0
55,scene0164_03,door,4,472.0
55,scene0164_03,picture,5,
55,scene0164_03,refrigerator,6,630.0
56,scene0169_00,chair,0,335.0
56,scene0169_00,chair,1,298.0
56,scene0169_00,chair,2,283.0
56,scene0169_00,chair,3,307.0
56,scene0169_00,chair,4,346.0
56,scene0169_00,chair,5,286.0
56,scene0169_00,chair,6,327.0
56,scene0169_00,chair,7,302.0
56,scene0169_00,chair,14,320.0
56,scene0169_00,chair,15,
56,scene0169_00,chair,18,341.0
56,scene0169_00,chair,19,344.0
56,scene0169_00,chair,20,344.0
56,scene0169_00,chair,21,305.0
56,scene0169_00,chair,22,295.0
56,scene0169_00,chair,23,
56,scene0169_00,chair,24,319.0
56,scene0169_00,chair,25,316.0
56,scene0169_00,chair,26,306.0
56,scene0169_00,chair,27,291.0
56,scene0169_00,chair,28,288.0
56,scene0169_00,chair,29,337.0
56,scene0169_00,chair,30,297.0
56,scene0169_00,chair,31,287.0
56,scene0169_00,chair,32,296.0
56,scene0169_00,picture,8,732.0
56,scene0169_00,table,9,1099.0
56,scene0169_00,cabinet,10,262.0
56,scene0169_00,cabinet,16,223.0
56,scene0169_00,door,11,572.0
56,scene0169_00,window,12,1227.0
56,scene0169_00,window,17,
56,scene0169_00,otherfurniture,13,632.0
57,scene0169_01,window,0,1159.0
57,scene0169_01,window,10,1153.0
57,scene0169_01,chair,1,285.0
57,scene0169_01,chair,2,306.0
57,scene0169_01,chair,3,319.0
57,scene0169_01,chair,4,330.0
57,scene0169_01,chair,5,321.0
57,scene0169_01,chair,12,
57,scene0169_01,chair,13,317.0
57,scene0169_01,chair,15,293.0
57,scene0169_01,chair,16,
57,scene0169_01,chair,17,313.0
57,scene0169_01,chair,18,290.0
57,scene0169_01,chair,19,
57,scene0169_01,chair,20,
57,scene0169_01,chair,21,308.0
57,scene0169_01,chair,22,305.0
57,scene0169_01,chair,23,
57,scene0169_01,chair,24,291.0
57,scene0169_01,chair,25,297.0
57,scene0169_01,chair,26,289.0
57,scene0169_01,chair,27,273.0
57,scene0169_01,chair,28,278.0
57,scene0169_01,chair,29,326.0
57,scene0169_01,cabinet,6,244.0
57,scene0169_01,cabinet,14,214.0
57,scene0169_01,otherfurniture,7,650.0
57,scene0169_01,table,8,1071.0
57,scene0169_01,door,9,572.0
57,scene0169_01,picture,11,
58,scene0187_00,chair,0,171.0
58,scene0187_00,chair,1,183.0
58,scene0187_00,chair,9,190.0
58,scene0187_00,chair,10,199.0
58,scene0187_00,otherfurniture,2,368.0
58,scene0187_00,otherfurniture,3,381.0
58,scene0187_00,otherfurniture,11,367.0
58,scene0187_00,table,4,626.0
58,scene0187_00,table,5,634.0
58,scene0187_00,table,6,635.0
58,scene0187_00,table,7,638.0
58,scene0187_00,table,8,600.0
59,scene0187_01,chair,0,203.0
59,scene0187_01,chair,1,199.0
59,scene0187_01,chair,8,211.0
59,scene0187_01,chair,9,183.0
59,scene0187_01,table,2,681.0
59,scene0187_01,table,3,703.0
59,scene0187_01,table,4,696.0
59,scene0187_01,table,5,693.0
59,scene0187_01,table,6,677.0
59,scene0187_01,table,10,702.0
59,scene0187_01,otherfurniture,7,412.0
59,scene0187_01,otherfurniture,11,443.0
60,scene0193_00,door,0,348.0
60,scene0193_00,door,6,317.0
60,scene0193_00,curtain,1,260.0
60,scene0193_00,chair,2,168.0
60,scene0193_00,otherfurniture,3,360.0
60,scene0193_00,bed,4,39.0
60,scene0193_00,desk,5,306.0
61,scene0193_01,chair,0,234.0
61,scene0193_01,bed,1,85.0
61,scene0193_01,door,2,413.0
61,scene0193_01,desk,3,355.0
61,scene0193_01,curtain,4,288.0
61,scene0193_01,window,5,
62,scene0196_00,table,0,993.0
62,scene0196_00,table,1,989.0
62,scene0196_00,table,2,1004.0
62,scene0196_00,table,3,987.0
62,scene0196_00,table,4,956.0
62,scene0196_00,door,5,529.0
62,scene0196_00,chair,6,298.0
62,scene0196_00,chair,7,308.0
62,scene0196_00,chair,8,273.0
62,scene0196_00,chair,9,290.0
62,scene0196_00,chair,10,
62,scene0196_00,chair,11,293.0
62,scene0196_00,chair,12,282.0
62,scene0196_00,chair,13,269.0
62,scene0196_00,chair,14,302.0
62,scene0196_00,chair,15,264.0
62,scene0196_00,chair,16,254.0
62,scene0196_00,chair,17,303.0
62,scene0196_00,chair,18,274.0
62,scene0196_00,chair,19,309.0
62,scene0196_00,chair,21,299.0
62,scene0196_00,chair,22,298.0
62,scene0196_00,chair,23,272.0
62,scene0196_00,chair,24,255.0
62,scene0196_00,chair,25,262.0
62,scene0196_00,chair,26,252.0
62,scene0196_00,chair,27,271.0
62,scene0196_00,chair,28,
62,scene0196_00,chair,29,
62,scene0196_00,otherfurniture,20,
63,scene0203_00,sofa,0,760.0
63,scene0203_00,sofa,1,784.0
63,scene0203_00,sofa,6,751.0
63,scene0203_00,table,2,797.0
63,scene0203_00,table,10,
63,scene0203_00,window,3,902.0
63,scene0203_00,window,4,
63,scene0203_00,window,5,
63,scene0203_00,door,7,428.0
63,scene0203_00,picture,8,
63,scene0203_00,curtain,9,
63,scene0203_00,bookshelf,11,114.0
63,scene0203_00,chair,12,244.0
63,scene0203_00,otherfurniture,13,
64,scene0203_01,table,0,803.0
64,scene0203_01,table,11,775.0
64,scene0203_01,table,12,
64,scene0203_01,sofa,1,754.0
64,scene0203_01,sofa,2,739.0
64,scene0203_01,bookshelf,3,118.0
64,scene0203_01,chair,4,224.0
64,scene0203_01,chair,5,250.0
64,scene0203_01,door,6,431.0
64,scene0203_01,door,14,456.0
64,scene0203_01,door,15,410.0
64,scene0203_01,window,7,
64,scene0203_01,window,8,
64,scene0203_01,otherfurniture,9,473.0
64,scene0203_01,picture,10,
64,scene0203_01,picture,13,
65,scene0203_02,table,0,868.0
65,scene0203_02,window,1,
65,scene0203_02,window,2,
65,scene0203_02,bookshelf,3,151.0
65,scene0203_02,door,4,440.0
65,scene0203_02,door,7,
65,scene0203_02,chair,5,239.0
65,scene0203_02,picture,6,
65,scene0203_02,picture,10,
65,scene0203_02,otherfurniture,8,513.0
65,scene0203_02,curtain,9,
65,scene0203_02,sofa,11,791.0
65,scene0203_02,sofa,12,812.0
65,scene0203_02,sofa,13,818.0
66,scene0207_00,sofa,0,834.0
66,scene0207_00,cabinet,1,216.0
66,scene0207_00,cabinet,6,212.0
66,scene0207_00,cabinet,12,201.0
66,scene0207_00,cabinet,20,
66,scene0207_00,cabinet,26,189.0
66,scene0207_00,door,2,515.0
66,scene0207_00,door,16,513.0
66,scene0207_00,door,21,508.0
66,scene0207_00,door,23,517.0
66,scene0207_00,refrigerator,3,
66,scene0207_00,bed,4,72.0
66,scene0207_00,otherfurniture,5,
66,scene0207_00,otherfurniture,17,
66,scene0207_00,otherfurniture,18,586.0
66,scene0207_00,otherfurniture,19,536.0
66,scene0207_00,chair,7,
66,scene0207_00,chair,8,254.0
66,scene0207_00,window,9,1024.0
66,scene0207_00,window,10,1052.0
66,scene0207_00,desk,11,464.0
66,scene0207_00,sink,13,787.0
66,scene0207_00,sink,25,
66,scene0207_00,toilet,14,954.0
66,scene0207_00,counter,15,337.0
66,scene0207_00,counter,24,
66,scene0207_00,table,22,941.0
66,scene0207_00,showercurtain,27,738.0
66,scene0207_00,bathtub,28,15.0
67,scene0207_01,counter,0,
67,scene0207_01,bed,1,89.0
67,scene0207_01,sofa,2,1080.0
67,scene0207_01,otherfurniture,3,696.0
67,scene0207_01,otherfurniture,21,
67,scene0207_01,otherfurniture,22,691.0
67,scene0207_01,door,4,616.0
67,scene0207_01,door,17,602.0
67,scene0207_01,door,19,638.0
67,scene0207_01,window,5,1304.0
67,scene0207_01,window,15,1261.0
67,scene0207_01,sink,6,
67,scene0207_01,sink,7,
67,scene0207_01,cabinet,8,221.0
67,scene0207_01,cabinet,11,228.0
67,scene0207_01,cabinet,12,236.0
67,scene0207_01,table,9,1102.0
67,scene0207_01,table,18,1100.0
67,scene0207_01,toilet,10,1198.0
67,scene0207_01,bathtub,13,15.0
67,scene0207_01,chair,14,361.0
67,scene0207_01,refrigerator,16,811.0
67,scene0207_01,showercurtain,20,931.0
68,scene0207_02,table,0,986.0
68,scene0207_02,door,1,572.0
68,scene0207_02,door,2,531.0
68,scene0207_02,door,24,536.0
68,scene0207_02,cabinet,3,
68,scene0207_02,cabinet,6,
68,scene0207_02,cabinet,12,227.0
68,scene0207_02,cabinet,21,
68,scene0207_02,cabinet,23,248.0
68,scene0207_02,sink,4,
68,scene0207_02,sink,17,
68,scene0207_02,toilet,5,1052.0
68,scene0207_02,showercurtain,7,
68,scene0207_02,bathtub,8,17.0
68,scene0207_02,otherfurniture,9,599.0
68,scene0207_02,otherfurniture,19,
68,scene0207_02,otherfurniture,20,637.0
68,scene0207_02,sofa,10,937.0
68,scene0207_02,bed,11,117.0
68,scene0207_02,desk,13,490.0
68,scene0207_02,refrigerator,14,
68,scene0207_02,chair,15,303.0
68,scene0207_02,window,16,1113.0
68,scene0207_02,window,18,1117.0
68,scene0207_02,counter,22,320.0
69,scene0208_00,bookshelf,0,130.0
69,scene0208_00,bookshelf,1,135.0
69,scene0208_00,bookshelf,2,100.0
69,scene0208_00,bookshelf,3,105.0
69,scene0208_00,bookshelf,13,132.0
69,scene0208_00,otherfurniture,4,
69,scene0208_00,otherfurniture,5,444.0
69,scene0208_00,otherfurniture,6,469.0
69,scene0208_00,otherfurniture,7,
69,scene0208_00,otherfurniture,8,
69,scene0208_00,otherfurniture,9,
69,scene0208_00,otherfurniture,10,459.0
69,scene0208_00,table,11,727.0
69,scene0208_00,table,12,722.0
70,scene0217_00,otherfurniture,0,444.0
70,scene0217_00,otherfurniture,1,444.0
70,scene0217_00,otherfurniture,2,446.0
70,scene0217_00,otherfurniture,3,446.0
70,scene0217_00,otherfurniture,8,
70,scene0217_00,otherfurniture,14,426.0
70,scene0217_00,otherfurniture,15,
70,scene0217_00,otherfurniture,16,
70,scene0217_00,desk,4,366.0
70,scene0217_00,desk,5,353.0
70,scene0217_00,bed,6,64.0
70,scene0217_00,bed,7,91.0
70,scene0217_00,chair,9,201.0
70,scene0217_00,chair,10,192.0
70,scene0217_00,door,11,373.0
70,scene0217_00,door,17,
70,scene0217_00,window,12,
70,scene0217_00,window,13,824.0
71,scene0221_00,chair,0,255.0
71,scene0221_00,chair,1,259.0
71,scene0221_00,chair,18,
71,scene0221_00,table,2,908.0
71,scene0221_00,table,22,916.0
71,scene0221_00,bed,3,63.0
71,scene0221_00,bed,4,97.0
71,scene0221_00,desk,5,461.0
71,scene0221_00,otherfurniture,6,
71,scene0221_00,otherfurniture,11,558.0
71,scene0221_00,otherfurniture,15,572.0
71,scene0221_00,otherfurniture,19,531.0
71,scene0221_00,otherfurniture,23,
71,scene0221_00,cabinet,7,202.0
71,scene0221_00,cabinet,9,
71,scene0221_00,door,8,478.0
71,scene0221_00,door,17,
71,scene0221_00,door,21,506.0
71,scene0221_00,sink,10,
71,scene0221_00,picture,12,588.0
71,scene0221_00,picture,13,
71,scene0221_00,curtain,14,349.0
71,scene0221_00,window,16,
71,scene0221_00,bathtub,20,7.0
72,scene0221_01,chair,0,
72,scene0221_01,chair,1,252.0
72,scene0221_01,chair,2,268.0
72,scene0221_01,door,3,471.0
72,scene0221_01,door,13,464.0
72,scene0221_01,table,4,841.0
72,scene0221_01,otherfurniture,5,501.0
72,scene0221_01,otherfurniture,14,
72,scene0221_01,otherfurniture,15,499.0
72,scene0221_01,bed,6,85.0
72,scene0221_01,bed,7,89.0
72,scene0221_01,desk,8,394.0
72,scene0221_01,cabinet,9,182.0
72,scene0221_01,picture,10,596.0
72,scene0221_01,picture,11,
72,scene0221_01,curtain,12,377.0
73,scene0222_00,bed,0,76.0
73,scene0222_00,bed,3,103.0
73,scene0222_00,door,1,
73,scene0222_00,door,2,594.0
73,scene0222_00,door,11,596.0
73,scene0222_00,door,12,596.0
73,scene0222_00,chair,4,347.0
73,scene0222_00,chair,5,311.0
73,scene0222_00,desk,6,550.0
73,scene0222_00,desk,7,500.0
73,scene0222_00,otherfurniture,8,696.0
73,scene0222_00,otherfurniture,9,
73,scene0222_00,otherfurniture,15,
73,scene0222_00,otherfurniture,17,683.0
73,scene0222_00,refrigerator,10,815.0
73,scene0222_00,refrigerator,16,806.0
73,scene0222_00,window,13,
73,scene0222_00,window,14,
74,scene0222_01,chair,0,295.0
74,scene0222_01,chair,1,321.0
74,scene0222_01,bed,2,88.0
74,scene0222_01,bed,12,94.0
74,scene0222_01,desk,3,466.0
74,scene0222_01,desk,4,526.0
74,scene0222_01,door,5,547.0
74,scene0222_01,door,8,
74,scene0222_01,door,15,573.0
74,scene0222_01,refrigerator,6,734.0
74,scene0222_01,refrigerator,9,777.0
74,scene0222_01,otherfurniture,7,618.0
74,scene0222_01,otherfurniture,10,637.0
74,scene0222_01,otherfurniture,11,637.0
74,scene0222_01,otherfurniture,16,
74,scene0222_01,window,13,
74,scene0222_01,window,14,1182.0
75,scene0231_00,desk,0,451.0
75,scene0231_00,table,1,883.0
75,scene0231_00,door,2,
75,scene0231_00,door,33,483.0
75,scene0231_00,door,34,
75,scene0231_00,picture,3,
75,scene0231_00,picture,4,
75,scene0231_00,picture,5,
75,scene0231_00,picture,13,
75,scene0231_00,otherfurniture,6,
75,scene0231_00,otherfurniture,9,
75,scene0231_00,window,7,
75,scene0231_00,window,18,
75,scene0231_00,window,19,
75,scene0231_00,chair,8,242.0
75,scene0231_00,chair,10,
75,scene0231_00,chair,11,247.0
75,scene0231_00,chair,12,261.0
75,scene0231_00,chair,37,253.0
75,scene0231_00,chair,38,257.0
75,scene0231_00,cabinet,14,
75,scene0231_00,cabinet,16,
75,scene0231_00,cabinet,17,
75,scene0231_00,cabinet,21,
75,scene0231_00,cabinet,22,177.0
75,scene0231_00,cabinet,23,
75,scene0231_00,cabinet,24,220.0
75,scene0231_00,cabinet,25,172.0
75,scene0231_00,cabinet,26,
75,scene0231_00,cabinet,27,
75,scene0231_00,cabinet,28,182.0
75,scene0231_00,cabinet,29,
75,scene0231_00,cabinet,30,
75,scene0231_00,cabinet,31,195.0
75,scene0231_00,cabinet,35,174.0
75,scene0231_00,counter,15,
75,scene0231_00,sink,20,
75,scene0231_00,sink,32,
75,scene0231_00,sofa,36,833.0
75,scene0231_00,refrigerator,39,651.0
76,scene0231_01,sofa,0,986.0
76,scene0231_01,chair,1,309.0
76,scene0231_01,chair,2,
76,scene0231_01,chair,9,
76,scene0231_01,chair,19,
76,scene0231_01,chair,21,312.0
76,scene0231_01,chair,22,
76,scene0231_01,counter,3,
76,scene0231_01,cabinet,4,211.0
76,scene0231_01,cabinet,5,
76,scene0231_01,cabinet,6,210.0
76,scene0231_01,cabinet,7,238.0
76,scene0231_01,cabinet,8,
76,scene0231_01,cabinet,25,
76,scene0231_01,cabinet,26,
76,scene0231_01,cabinet,27,
76,scene0231_01,cabinet,28,217.0
76,scene0231_01,cabinet,29,
76,scene0231_01,cabinet,30,
76,scene0231_01,cabinet,31,
76,scene0231_01,cabinet,32,
76,scene0231_01,cabinet,34,232.0
76,scene0231_01,cabinet,35,242.0
76,scene0231_01,cabinet,37,245.0
76,scene0231_01,desk,10,545.0
76,scene0231_01,door,11,
76,scene0231_01,door,16,
76,scene0231_01,table,12,
76,scene0231_01,picture,13,
76,scene0231_01,picture,14,708.0
76,scene0231_01,picture,15,
76,scene0231_01,window,17,1180.0
76,scene0231_01,window,23,1237.0
76,scene0231_01,window,24,
76,scene0231_01,window,33,
76,scene0231_01,otherfurniture,18,681.0
76,scene0231_01,otherfurniture,20,
76,scene0231_01,refrigerator,36,797.0
76,scene0231_01,sink,38,
77,scene0231_02,sofa,0,922.0
77,scene0231_02,sofa,1,958.0
77,scene0231_02,chair,2,293.0
77,scene0231_02,chair,7,294.0
77,scene0231_02,chair,8,267.0
77,scene0231_02,chair,9,
77,scene0231_02,chair,16,267.0
77,scene0231_02,table,3,978.0
77,scene0231_02,desk,4,468.0
77,scene0231_02,cabinet,5,
77,scene0231_02,cabinet,6,226.0
77,scene0231_02,cabinet,17,198.0
77,scene0231_02,cabinet,19,246.0
77,scene0231_02,cabinet,20,223.0
77,scene0231_02,cabinet,24,208.0
77,scene0231_02,cabinet,26,
77,scene0231_02,cabinet,27,
77,scene0231_02,cabinet,28,
77,scene0231_02,cabinet,30,204.0
77,scene0231_02,window,10,
77,scene0231_02,window,22,
77,scene0231_02,window,23,
77,scene0231_02,window,25,
77,scene0231_02,door,11,
77,scene0231_02,door,31,513.0
77,scene0231_02,picture,12,
77,scene0231_02,picture,13,679.0
77,scene0231_02,otherfurniture,14,591.0
77,scene0231_02,otherfurniture,15,
77,scene0231_02,counter,18,
77,scene0231_02,sink,21,
77,scene0231_02,sink,32,
77,scene0231_02,refrigerator,29,716.0
78,scene0246_00,chair,0,254.0
78,scene0246_00,table,1,907.0
78,scene0246_00,toilet,2,987.0
78,scene0246_00,cabinet,3,235.0
78,scene0246_00,cabinet,4,196.0
78,scene0246_00,bed,5,116.0
78,scene0246_00,curtain,6,403.0
78,scene0246_00,otherfurniture,7,564.0
78,scene0246_00,sink,8,827.0
78,scene0246_00,showercurtain,9,760.0
78,scene0246_00,picture,10,
78,scene0246_00,picture,11,
79,scene0249_00,chair,0,366.0
79,scene0249_00,chair,1,350.0
79,scene0249_00,chair,2,348.0
79,scene0249_00,chair,3,376.0
79,scene0249_00,chair,4,398.0
79,scene0249_00,chair,5,381.0
79,scene0249_00,chair,6,342.0
79,scene0249_00,chair,7,379.0
79,scene0249_00,chair,8,382.0
79,scene0249_00,chair,9,327.0
79,scene0249_00,chair,10,372.0
79,scene0249_00,chair,11,364.0
79,scene0249_00,chair,12,370.0
79,scene0249_00,chair,13,
79,scene0249_00,chair,14,383.0
79,scene0249_00,chair,26,349.0
79,scene0249_00,chair,27,337.0
79,scene0249_00,chair,28,399.0
79,scene0249_00,chair,29,333.0
79,scene0249_00,chair,30,377.0
79,scene0249_00,chair,31,353.0
79,scene0249_00,chair,32,329.0
79,scene0249_00,chair,33,362.0
79,scene0249_00,chair,34,395.0
79,scene0249_00,chair,35,391.0
79,scene0249_00,chair,36,352.0
79,scene0249_00,chair,37,334.0
79,scene0249_00,chair,38,397.0
79,scene0249_00,chair,39,392.0
79,scene0249_00,chair,40,320.0
79,scene0249_00,chair,41,
79,scene0249_00,chair,42,354.0
79,scene0249_00,chair,43,371.0
79,scene0249_00,table,15,
79,scene0249_00,table,17,1254.0
79,scene0249_00,table,18,1201.0
79,scene0249_00,otherfurniture,16,744.0
79,scene0249_00,otherfurniture,19,768.0
79,scene0249_00,otherfurniture,20,767.0
79,scene0249_00,otherfurniture,21,758.0
79,scene0249_00,otherfurniture,22,785.0
79,scene0249_00,otherfurniture,25,763.0
79,scene0249_00,window,23,1385.0
79,scene0249_00,window,24,1381.0
80,scene0251_00,chair,0,202.0
80,scene0251_00,chair,1,206.0
80,scene0251_00,otherfurniture,2,440.0
80,scene0251_00,otherfurniture,3,452.0
80,scene0251_00,otherfurniture,4,
80,scene0251_00,otherfurniture,5,435.0
80,scene0251_00,otherfurniture,6,469.0
80,scene0251_00,door,7,396.0
80,scene0251_00,door,8,409.0
80,scene0251_00,door,9,389.0
80,scene0251_00,table,10,759.0
80,scene0251_00,table,11,731.0
80,scene0251_00,window,12,
80,scene0251_00,window,13,
80,scene0251_00,window,15,822.0
80,scene0251_00,cabinet,14,191.0
81,scene0256_00,table,0,615.0
81,scene0256_00,curtain,1,276.0
81,scene0256_00,curtain,3,261.0
81,scene0256_00,chair,2,176.0
81,scene0256_00,otherfurniture,4,391.0
81,scene0256_00,otherfurniture,5,
82,scene0256_01,chair,0,176.0
82,scene0256_01,curtain,1,242.0
82,scene0256_01,curtain,4,236.0
82,scene0256_01,table,2,554.0
82,scene0256_01,otherfurniture,3,346.0
82,scene0256_01,otherfurniture,5,
83,scene0256_02,otherfurniture,0,
83,scene0256_02,otherfurniture,4,
83,scene0256_02,otherfurniture,7,
83,scene0256_02,curtain,1,
83,scene0256_02,curtain,2,
83,scene0256_02,curtain,3,253.0
83,scene0256_02,bed,5,62.0
83,scene0256_02,cabinet,6,151.0
83,scene0256_02,picture,8,
84,scene0257_00,chair,0,333.0
84,scene0257_00,chair,1,304.0
84,scene0257_00,chair,4,311.0
84,scene0257_00,chair,5,
84,scene0257_00,chair,6,288.0
84,scene0257_00,chair,7,305.0
84,scene0257_00,chair,8,279.0
84,scene0257_00,chair,9,307.0
84,scene0257_00,chair,10,294.0
84,scene0257_00,chair,11,320.0
84,scene0257_00,chair,12,277.0
84,scene0257_00,chair,13,
84,scene0257_00,chair,14,287.0
84,scene0257_00,chair,15,330.0
84,scene0257_00,chair,16,
84,scene0257_00,chair,17,286.0
84,scene0257_00,chair,18,
84,scene0257_00,chair,19,
84,scene0257_00,chair,21,338.0
84,scene0257_00,door,2,572.0
84,scene0257_00,door,22,
84,scene0257_00,table,3,1030.0
84,scene0257_00,sink,20,
85,scene0277_00,bed,0,28.0
85,scene0277_00,desk,1,208.0
85,scene0277_00,chair,2,133.0
85,scene0277_00,cabinet,3,86.0
85,scene0277_00,door,4,238.0
85,scene0277_00,window,5,498.0
85,scene0277_00,otherfurniture,6,
85,scene0277_00,otherfurniture,7,278.0
85,scene0277_00,otherfurniture,8,
86,scene0277_01,bed,0,40.0
86,scene0277_01,otherfurniture,1,189.0
86,scene0277_01,otherfurniture,5,
86,scene0277_01,otherfurniture,6,
86,scene0277_01,window,2,370.0
86,scene0277_01,desk,3,164.0
86,scene0277_01,cabinet,4,
86,scene0277_01,chair,7,91.0
86,scene0277_01,door,8,176.0
87,scene0277_02,otherfurniture,0,315.0
87,scene0277_02,otherfurniture,1,322.0
87,scene0277_02,otherfurniture,2,
87,scene0277_02,desk,3,250.0
87,scene0277_02,chair,4,152.0
87,scene0277_02,cabinet,5,100.0
87,scene0277_02,door,6,
87,scene0277_02,bed,7,46.0
87,scene0277_02,window,8,568.0
88,scene0278_00,otherfurniture,0,435.0
88,scene0278_00,otherfurniture,1,
88,scene0278_00,chair,2,197.0
88,scene0278_00,chair,3,208.0
88,scene0278_00,cabinet,4,189.0
88,scene0278_00,cabinet,5,176.0
88,scene0278_00,counter,6,282.0
89,scene0278_01,chair,0,157.0
89,scene0278_01,chair,1,139.0
89,scene0278_01,cabinet,2,112.0
89,scene0278_01,cabinet,3,114.0
89,scene0278_01,otherfurniture,4,315.0
89,scene0278_01,otherfurniture,5,
90,scene0300_00,bookshelf,0,121.0
90,scene0300_00,bookshelf,9,155.0
90,scene0300_00,table,1,800.0
90,scene0300_00,table,2,847.0
90,scene0300_00,chair,3,224.0
90,scene0300_00,chair,4,252.0
90,scene0300_00,chair,5,241.0
90,scene0300_00,window,6,927.0
90,scene0300_00,picture,7,
90,scene0300_00,picture,8,
90,scene0300_00,otherfurniture,10,481.0
91,scene0300_01,bookshelf,0,111.0
91,scene0300_01,bookshelf,1,123.0
91,scene0300_01,bookshelf,2,126.0
91,scene0300_01,desk,3,301.0
91,scene0300_01,desk,4,340.0
91,scene0300_01,chair,5,180.0
91,scene0300_01,chair,6,202.0
91,scene0300_01,chair,7,198.0
91,scene0300_01,chair,12,
91,scene0300_01,chair,13,173.0
91,scene0300_01,window,8,733.0
91,scene0300_01,picture,9,
91,scene0300_01,picture,10,
91,scene0300_01,otherfurniture,11,396.0
92,scene0304_00,door,0,205.0
92,scene0304_00,cabinet,1,89.0
92,scene0304_00,otherfurniture,2,247.0
93,scene0307_00,door,0,
93,scene0307_00,door,1,461.0
93,scene0307_00,door,6,476.0
93,scene0307_00,door,17,474.0
93,scene0307_00,door,18,
93,scene0307_00,door,19,
93,scene0307_00,sink,2,
93,scene0307_00,sink,3,
93,scene0307_00,otherfurniture,4,
93,scene0307_00,otherfurniture,7,496.0
93,scene0307_00,otherfurniture,10,477.0
93,scene0307_00,otherfurniture,16,488.0
93,scene0307_00,table,5,819.0
93,scene0307_00,window,8,
93,scene0307_00,window,9,948.0
93,scene0307_00,cabinet,11,185.0
93,scene0307_00,cabinet,12,184.0
93,scene0307_00,cabinet,13,
93,scene0307_00,chair,14,220.0
93,scene0307_00,refrigerator,15,590.0
94,scene0307_01,otherfurniture,0,614.0
94,scene0307_01,otherfurniture,5,581.0
94,scene0307_01,otherfurniture,12,
94,scene0307_01,otherfurniture,16,637.0
94,scene0307_01,door,1,
94,scene0307_01,door,3,522.0
94,scene0307_01,door,7,566.0
94,scene0307_01,door,11,
94,scene0307_01,door,14,534.0
94,scene0307_01,door,15,512.0
94,scene0307_01,chair,2,
94,scene0307_01,cabinet,4,
94,scene0307_01,refrigerator,6,713.0
94,scene0307_01,sink,8,
94,scene0307_01,sink,9,
94,scene0307_01,window,10,1101.0
