img_id,scan_name,classname,gt_index,has_pred_bbox
59,scene0355_01,chair,3,True
59,scene0355_01,chair,4,True
59,scene0355_01,table,5,True
60,scene0334_02,sofa,0,True
60,scene0334_02,sofa,1,True
60,scene0334_02,table,2,True
60,scene0334_02,otherfurniture,3,True
60,scene0334_02,otherfurniture,4,True
61,scene0685_01,door,0,True
61,scene0685_01,table,1,True
61,scene0685_01,table,2,True
61,scene0685_01,otherfurniture,3,True
61,scene0685_01,otherfurniture,4,True
61,scene0685_01,picture,5,False
62,scene0618_00,chair,0,True
62,scene0618_00,chair,1,True
62,scene0618_00,chair,2,True
62,scene0618_00,chair,3,True
62,scene0618_00,chair,4,True
62,scene0618_00,chair,5,True
62,scene0618_00,chair,6,True
62,scene0618_00,chair,7,True
62,scene0618_00,chair,8,False
62,scene0618_00,chair,9,True
62,scene0618_00,table,10,True
62,scene0618_00,table,11,True
62,scene0618_00,table,12,True
62,scene0618_00,table,13,True
62,scene0618_00,table,14,True
62,scene0618_00,table,15,True
62,scene0618_00,otherfurniture,16,True
62,scene0618_00,otherfurniture,17,True
62,scene0618_00,window,18,False
63,scene0461_00,chair,0,True
63,scene0461_00,chair,1,True
63,scene0461_00,table,2,True
63,scene0461_00,table,3,True
63,scene0461_00,window,4,True
64,scene0552_00,chair,0,True
64,scene0552_00,chair,1,True
64,scene0552_00,chair,2,True
64,scene0552_00,chair,3,True
64,scene0552_00,chair,4,True
64,scene0552_00,chair,5,True
64,scene0552_00,chair,6,True
64,scene0552_00,table,7,False
64,scene0552_00,table,8,False
64,scene0552_00,table,9,True
64,scene0552_00,refrigerator,10,True
64,scene0552_00,cabinet,11,True
64,scene0552_00,cabinet,12,False
64,scene0552_00,cabinet,13,True
64,scene0552_00,otherfurniture,14,True
64,scene0552_00,otherfurniture,15,True
64,scene0552_00,counter,16,True
64,scene0552_00,sink,17,False
64,scene0552_00,window,18,False
65,scene0474_01,sofa,0,True
65,scene0474_01,window,1,False
65,scene0474_01,window,2,False
65,scene0474_01,bookshelf,3,True
65,scene0474_01,desk,4,True
65,scene0474_01,desk,5,True
65,scene0474_01,otherfurniture,6,True
65,scene0474_01,otherfurniture,7,False
65,scene0474_01,door,8,True
65,scene0474_01,chair,9,True
65,scene0474_01,chair,10,True
65,scene0474_01,chair,11,True
65,scene0474_01,chair,12,True
66,scene0207_01,counter,0,True
66,scene0207_01,bed,1,True
66,scene0207_01,sofa,2,True
66,scene0207_01,otherfurniture,3,True
66,scene0207_01,otherfurniture,4,True
66,scene0207_01,otherfurniture,5,True
66,scene0207_01,door,6,True
66,scene0207_01,door,7,True
66,scene0207_01,door,8,True
66,scene0207_01,window,9,True
66,scene0207_01,window,10,True
66,scene0207_01,sink,11,True
66,scene0207_01,sink,12,False
66,scene0207_01,cabinet,13,True
66,scene0207_01,cabinet,14,True
66,scene0207_01,cabinet,15,False
66,scene0207_01,table,16,True
66,scene0207_01,table,17,True
66,scene0207_01,toilet,18,True
66,scene0207_01,bathtub,19,True
66,scene0207_01,chair,20,True
66,scene0207_01,refrigerator,21,False
66,scene0207_01,showercurtain,22,True
67,scene0583_00,door,0,True
67,scene0583_00,door,1,False
67,scene0583_00,door,2,True
67,scene0583_00,door,3,True
67,scene0583_00,door,4,True
67,scene0583_00,toilet,5,True
67,scene0583_00,cabinet,6,True
67,scene0583_00,picture,7,False
67,scene0583_00,otherfurniture,8,True
67,scene0583_00,sink,9,False
67,scene0583_00,window,10,True
67,scene0583_00,showercurtain,11,False
67,scene0583_00,bathtub,12,True
68,scene0307_02,cabinet,0,False
68,scene0307_02,cabinet,1,False
68,scene0307_02,cabinet,2,True
68,scene0307_02,refrigerator,3,False
68,scene0307_02,door,4,True
68,scene0307_02,door,5,True
68,scene0307_02,door,6,False
68,scene0307_02,door,7,True
68,scene0307_02,door,8,False
68,scene0307_02,door,9,True
68,scene0307_02,door,10,False
68,scene0307_02,table,11,True
68,scene0307_02,chair,12,True
68,scene0307_02,window,13,False
68,scene0307_02,window,14,False
68,scene0307_02,window,15,False
68,scene0307_02,sink,16,False
68,scene0307_02,sink,17,True
68,scene0307_02,otherfurniture,18,True
68,scene0307_02,otherfurniture,19,True
68,scene0307_02,otherfurniture,20,False
68,scene0307_02,otherfurniture,21,True
69,scene0616_00,otherfurniture,0,False
69,scene0616_00,otherfurniture,1,True
69,scene0616_00,otherfurniture,2,True
69,scene0616_00,window,3,True
69,scene0616_00,table,4,True
69,scene0616_00,table,5,True
69,scene0616_00,chair,6,True
69,scene0616_00,chair,7,True
69,scene0616_00,chair,8,True
69,scene0616_00,chair,9,True
69,scene0616_00,chair,10,True
69,scene0616_00,chair,11,True
69,scene0616_00,chair,12,True
69,scene0616_00,door,13,False
69,scene0616_00,door,14,False
69,scene0616_00,door,15,False
69,scene0616_00,picture,16,True
69,scene0616_00,picture,17,True
69,scene0616_00,picture,18,False
69,scene0616_00,picture,19,True
70,scene0203_00,sofa,0,True
70,scene0203_00,sofa,1,True
70,scene0203_00,sofa,2,True
70,scene0203_00,table,3,True
70,scene0203_00,table,4,True
70,scene0203_00,window,5,True
70,scene0203_00,window,6,True
70,scene0203_00,window,7,True
70,scene0203_00,door,8,True
70,scene0203_00,picture,9,False
70,scene0203_00,curtain,10,False
70,scene0203_00,bookshelf,11,True
70,scene0203_00,chair,12,True
70,scene0203_00,otherfurniture,13,False
71,scene0559_00,sofa,0,True
71,scene0559_00,sofa,1,True
71,scene0559_00,otherfurniture,2,True
71,scene0559_00,otherfurniture,3,True
71,scene0559_00,otherfurniture,4,False
71,scene0559_00,table,5,True
71,scene0559_00,table,6,False
72,scene0574_01,otherfurniture,0,True
72,scene0574_01,otherfurniture,1,True
72,scene0574_01,otherfurniture,2,False
72,scene0574_01,sink,3,True
72,scene0574_01,door,4,False
72,scene0574_01,door,5,False
72,scene0574_01,door,6,True
72,scene0574_01,cabinet,7,True
73,scene0671_00,chair,0,True
73,scene0671_00,chair,1,True
73,scene0671_00,chair,2,True
73,scene0671_00,chair,3,True
73,scene0671_00,chair,4,True
73,scene0671_00,cabinet,5,False
73,scene0671_00,table,6,True
73,scene0671_00,otherfurniture,7,False
74,scene0046_00,picture,0,False
74,scene0046_00,chair,1,True
74,scene0046_00,bathtub,2,True
74,scene0046_00,bed,3,True
74,scene0046_00,otherfurniture,4,True
74,scene0046_00,otherfurniture,5,False
74,scene0046_00,desk,6,True
74,scene0046_00,table,7,True
74,scene0046_00,door,8,True
74,scene0046_00,door,9,False
74,scene0046_00,door,10,False
74,scene0046_00,toilet,11,True
74,scene0046_00,sink,12,False
74,scene0046_00,showercurtain,13,True
74,scene0046_00,curtain,14,True
75,scene0609_03,chair,0,True
75,scene0609_03,chair,1,True
75,scene0609_03,chair,2,True
75,scene0609_03,chair,3,True
75,scene0609_03,chair,4,True
75,scene0609_03,chair,5,True
75,scene0609_03,table,6,True
75,scene0609_03,table,7,False
75,scene0609_03,table,8,True
75,scene0609_03,otherfurniture,9,True
76,scene0608_00,table,0,True
76,scene0608_00,table,1,True
76,scene0608_00,table,2,True
76,scene0608_00,otherfurniture,3,False
76,scene0608_00,otherfurniture,4,False
76,scene0608_00,otherfurniture,5,True
76,scene0608_00,otherfurniture,6,True
76,scene0608_00,otherfurniture,7,True
76,scene0608_00,door,8,False
76,scene0608_00,picture,9,True
76,scene0608_00,picture,10,False
76,scene0608_00,picture,11,False
76,scene0608_00,picture,12,False
76,scene0608_00,picture,13,False
76,scene0608_00,picture,14,False
76,scene0608_00,picture,15,False
76,scene0608_00,picture,16,False
76,scene0608_00,picture,17,False
76,scene0608_00,picture,18,False
76,scene0608_00,picture,19,False
76,scene0608_00,picture,20,False
76,scene0608_00,curtain,21,True
76,scene0608_00,window,22,False
76,scene0608_00,sofa,23,True
76,scene0608_00,chair,24,True
76,scene0608_00,chair,25,True
76,scene0608_00,chair,26,True
77,scene0704_00,door,0,True
77,scene0704_00,cabinet,1,False
77,scene0704_00,cabinet,2,True
77,scene0704_00,cabinet,3,True
77,scene0704_00,otherfurniture,4,True
77,scene0704_00,otherfurniture,5,True
77,scene0704_00,otherfurniture,6,True
77,scene0704_00,otherfurniture,7,True
77,scene0704_00,otherfurniture,8,False
77,scene0704_00,picture,9,True
77,scene0704_00,picture,10,False
77,scene0704_00,picture,11,False
77,scene0704_00,picture,12,True
77,scene0704_00,counter,13,True
77,scene0704_00,table,14,True
78,scene0328_00,window,0,True
78,scene0328_00,refrigerator,1,True
78,scene0328_00,cabinet,2,True
78,scene0328_00,cabinet,3,True
78,scene0328_00,cabinet,4,True
78,scene0328_00,cabinet,5,True
78,scene0328_00,cabinet,6,True
78,scene0328_00,cabinet,7,False
78,scene0328_00,cabinet,8,True
78,scene0328_00,cabinet,9,True
78,scene0328_00,cabinet,10,True
78,scene0328_00,cabinet,11,False
78,scene0328_00,cabinet,12,False
78,scene0328_00,sink,13,True
78,scene0328_00,picture,14,False
78,scene0328_00,counter,15,True
79,scene0019_01,chair,0,True
79,scene0019_01,chair,1,True
79,scene0019_01,chair,2,False
79,scene0019_01,chair,3,True
79,scene0019_01,chair,4,False
79,scene0019_01,chair,5,False
79,scene0019_01,chair,6,False
79,scene0019_01,chair,7,True
79,scene0019_01,chair,8,False
79,scene0019_01,chair,9,True
79,scene0019_01,sofa,10,True
79,scene0019_01,door,11,True
79,scene0019_01,door,12,True
79,scene0019_01,otherfurniture,13,True
80,scene0329_02,bookshelf,0,True
80,scene0329_02,otherfurniture,1,True
80,scene0329_02,otherfurniture,2,True
80,scene0329_02,otherfurniture,3,False
80,scene0329_02,otherfurniture,4,False
80,scene0329_02,picture,5,False
80,scene0329_02,picture,6,False
80,scene0329_02,picture,7,False
80,scene0329_02,picture,8,False
80,scene0329_02,picture,9,False
80,scene0329_02,picture,10,False
80,scene0329_02,picture,11,False
80,scene0329_02,picture,12,False
80,scene0329_02,picture,13,False
80,scene0329_02,picture,14,False
80,scene0329_02,picture,15,False
80,scene0329_02,picture,16,False
80,scene0329_02,picture,17,False
80,scene0329_02,sofa,18,True
80,scene0329_02,sofa,19,True
80,scene0329_02,table,20,True
80,scene0329_02,table,21,True
80,scene0329_02,table,22,False
80,scene0329_02,table,23,True
80,scene0329_02,door,24,True
80,scene0329_02,door,25,True
80,scene0329_02,door,26,True
80,scene0329_02,door,27,True
80,scene0329_02,door,28,True
80,scene0329_02,door,29,False
80,scene0329_02,door,30,True
80,scene0329_02,door,31,True
80,scene0329_02,door,32,True
80,scene0329_02,desk,33,True
80,scene0329_02,chair,34,True
80,scene0329_02,chair,35,True
80,scene0329_02,chair,36,True
80,scene0329_02,chair,37,True
80,scene0329_02,cabinet,38,False
80,scene0329_02,cabinet,39,False
81,scene0334_00,sofa,0,True
81,scene0334_00,sofa,1,False
81,scene0334_00,table,2,True
81,scene0334_00,otherfurniture,3,True
81,scene0334_00,otherfurniture,4,True
82,scene0606_01,chair,0,True
82,scene0606_01,chair,1,True
82,scene0606_01,chair,2,True
82,scene0606_01,chair,3,True
82,scene0606_01,chair,4,False
82,scene0606_01,chair,5,False
82,scene0606_01,cabinet,6,True
82,scene0606_01,table,7,True
82,scene0606_01,door,8,True
82,scene0606_01,picture,9,False
82,scene0606_01,otherfurniture,10,False
82,scene0606_01,counter,11,True
82,scene0606_01,window,12,True
83,scene0574_00,otherfurniture,0,True
83,scene0574_00,otherfurniture,1,True
83,scene0574_00,otherfurniture,2,False
83,scene0574_00,sink,3,False
83,scene0574_00,door,4,True
83,scene0574_00,door,5,False
83,scene0574_00,door,6,True
83,scene0574_00,cabinet,7,True
84,scene0697_02,otherfurniture,0,True
84,scene0697_02,otherfurniture,1,False
84,scene0697_02,bed,2,False
84,scene0697_02,bed,3,True
84,scene0697_02,picture,4,True
85,scene0658_00,window,0,True
85,scene0658_00,desk,1,True
85,scene0658_00,cabinet,2,True
85,scene0658_00,cabinet,3,False
85,scene0658_00,door,4,True
85,scene0658_00,bed,5,True
85,scene0658_00,chair,6,True
85,scene0658_00,otherfurniture,7,True
86,scene0553_01,sink,0,True
86,scene0553_01,door,1,False
86,scene0553_01,toilet,2,True
86,scene0553_01,otherfurniture,3,True
87,scene0608_02,sofa,0,True
87,scene0608_02,window,1,False
87,scene0608_02,chair,2,True
87,scene0608_02,chair,3,True
87,scene0608_02,chair,4,True
87,scene0608_02,table,5,True
87,scene0608_02,table,6,True
87,scene0608_02,table,7,True
87,scene0608_02,otherfurniture,8,False
87,scene0608_02,otherfurniture,9,True
87,scene0608_02,otherfurniture,10,False
87,scene0608_02,otherfurniture,11,False
87,scene0608_02,picture,12,False
87,scene0608_02,picture,13,False
87,scene0608_02,picture,14,False
87,scene0608_02,picture,15,False
87,scene0608_02,picture,16,False
87,scene0608_02,picture,17,False
87,scene0608_02,picture,18,False
87,scene0608_02,picture,19,False
87,scene0608_02,picture,20,False
87,scene0608_02,picture,21,False
87,scene0608_02,picture,22,False
87,scene0608_02,picture,23,False
87,scene0608_02,picture,24,False
87,scene0608_02,door,25,True
87,scene0608_02,door,26,True
87,scene0608_02,door,27,False
87,scene0608_02,cabinet,28,False
87,scene0608_02,counter,29,False
88,scene0100_02,sink,0,False
88,scene0100_02,cabinet,1,True
88,scene0100_02,door,2,True
88,scene0100_02,counter,3,False
88,scene0100_02,toilet,4,True
88,scene0100_02,otherfurniture,5,False
88,scene0100_02,bathtub,6,True
89,scene0088_00,chair,0,True
89,scene0088_00,chair,1,True
89,scene0088_00,chair,2,True
89,scene0088_00,chair,3,True
89,scene0088_00,chair,4,True
89,scene0088_00,chair,5,True
89,scene0088_00,chair,6,True
89,scene0088_00,chair,7,True
89,scene0088_00,chair,8,True
89,scene0088_00,chair,9,True
89,scene0088_00,chair,10,True
89,scene0088_00,chair,11,True
89,scene0088_00,chair,12,True
89,scene0088_00,chair,13,True
89,scene0088_00,chair,14,True
89,scene0088_00,chair,15,True
89,scene0088_00,chair,16,True
89,scene0088_00,chair,17,False
89,scene0088_00,chair,18,True
89,scene0088_00,chair,19,True
89,scene0088_00,chair,20,True
89,scene0088_00,chair,21,True
89,scene0088_00,chair,22,True
89,scene0088_00,chair,23,False
89,scene0088_00,chair,24,True
89,scene0088_00,table,25,False
89,scene0088_00,window,26,True
89,scene0088_00,otherfurniture,27,True
89,scene0088_00,door,28,True
89,scene0088_00,door,29,False
90,scene0593_00,cabinet,0,True
90,scene0593_00,cabinet,1,True
90,scene0593_00,cabinet,2,True
90,scene0593_00,cabinet,3,True
90,scene0593_00,window,4,True
90,scene0593_00,window,5,True
90,scene0593_00,otherfurniture,6,True
90,scene0593_00,otherfurniture,7,True
90,scene0593_00,table,8,True
90,scene0593_00,sofa,9,True
90,scene0593_00,door,10,True
90,scene0593_00,door,11,True
91,scene0701_00,sofa,0,True
91,scene0701_00,sofa,1,True
91,scene0701_00,table,2,True
92,scene0700_01,otherfurniture,0,True
92,scene0700_01,otherfurniture,1,True
92,scene0700_01,otherfurniture,2,False
92,scene0700_01,window,3,True
92,scene0700_01,chair,4,True
92,scene0700_01,chair,5,True
92,scene0700_01,chair,6,True
92,scene0700_01,chair,7,True
92,scene0700_01,desk,8,True
92,scene0700_01,bookshelf,9,True
92,scene0700_01,door,10,True
92,scene0700_01,cabinet,11,True
92,scene0700_01,cabinet,12,True
93,scene0100_00,sink,0,True
93,scene0100_00,cabinet,1,True
93,scene0100_00,toilet,2,True
93,scene0100_00,bathtub,3,True
93,scene0100_00,otherfurniture,4,False
93,scene0100_00,door,5,True
93,scene0100_00,door,6,False
93,scene0100_00,window,7,False
94,scene0665_00,chair,0,True
94,scene0665_00,chair,1,True
94,scene0665_00,chair,2,True
94,scene0665_00,chair,3,True
94,scene0665_00,chair,4,True
94,scene0665_00,chair,5,True
94,scene0665_00,chair,6,True
94,scene0665_00,chair,7,True
94,scene0665_00,chair,8,False
94,scene0665_00,chair,9,True
94,scene0665_00,chair,10,True
94,scene0665_00,chair,11,True
94,scene0665_00,chair,12,False
94,scene0665_00,chair,13,True
94,scene0665_00,chair,14,False
94,scene0665_00,chair,15,False
94,scene0665_00,chair,16,False
94,scene0665_00,chair,17,False
94,scene0665_00,desk,18,True
94,scene0665_00,desk,19,False
94,scene0665_00,desk,20,True
94,scene0665_00,desk,21,True
94,scene0665_00,table,22,True
94,scene0665_00,table,23,True
94,scene0665_00,table,24,False
94,scene0665_00,table,25,True
94,scene0665_00,table,26,False
94,scene0665_00,door,27,True
94,scene0665_00,door,28,True
94,scene0665_00,cabinet,29,False
95,scene0664_00,toilet,0,True
95,scene0664_00,cabinet,1,True
95,scene0664_00,sink,2,False
95,scene0664_00,door,3,True
95,scene0664_00,door,4,True
95,scene0664_00,bathtub,5,True
95,scene0664_00,showercurtain,6,True
95,scene0664_00,picture,7,True
95,scene0664_00,otherfurniture,8,True
96,scene0441_00,door,0,True
96,scene0441_00,door,1,False
96,scene0441_00,toilet,2,True
96,scene0441_00,toilet,3,True
96,scene0441_00,otherfurniture,4,True
96,scene0441_00,otherfurniture,5,False
96,scene0441_00,otherfurniture,6,False
96,scene0441_00,sink,7,True
97,scene0633_01,chair,0,True
97,scene0633_01,otherfurniture,1,True
97,scene0633_01,otherfurniture,2,True
97,scene0633_01,otherfurniture,3,True
97,scene0633_01,picture,4,False
97,scene0633_01,picture,5,False
97,scene0633_01,picture,6,False
97,scene0633_01,picture,7,False
97,scene0633_01,picture,8,False
97,scene0633_01,picture,9,False
97,scene0633_01,picture,10,False
97,scene0633_01,curtain,11,True
97,scene0633_01,curtain,12,True
97,scene0633_01,window,13,False
97,scene0633_01,table,14,False
98,scene0645_00,door,0,False
98,scene0645_00,door,1,True
98,scene0645_00,door,2,True
98,scene0645_00,door,3,True
98,scene0645_00,otherfurniture,4,True
98,scene0645_00,otherfurniture,5,True
98,scene0645_00,otherfurniture,6,True
98,scene0645_00,otherfurniture,7,True
98,scene0645_00,otherfurniture,8,False
98,scene0645_00,desk,9,True
98,scene0645_00,curtain,10,True
98,scene0645_00,curtain,11,False
98,scene0645_00,curtain,12,False
98,scene0645_00,bathtub,13,True
98,scene0645_00,table,14,True
98,scene0645_00,table,15,True
98,scene0645_00,bed,16,True
98,scene0645_00,bed,17,True
98,scene0645_00,chair,18,True
98,scene0645_00,chair,19,True
98,scene0645_00,chair,20,True
98,scene0645_00,toilet,21,True
98,scene0645_00,cabinet,22,True
98,scene0645_00,cabinet,23,True
98,scene0645_00,sofa,24,True
98,scene0645_00,window,25,False
98,scene0645_00,window,26,False
98,scene0645_00,picture,27,True
98,scene0645_00,picture,28,True
98,scene0645_00,sink,29,True
98,scene0645_00,showercurtain,30,True
99,scene0095_00,chair,0,True
99,scene0095_00,chair,1,True
99,scene0095_00,chair,2,True
99,scene0095_00,chair,3,True
99,scene0095_00,chair,4,True
99,scene0095_00,chair,5,True
99,scene0095_00,chair,6,True
99,scene0095_00,chair,7,True
99,scene0095_00,chair,8,False
99,scene0095_00,chair,9,True
99,scene0095_00,chair,10,True
99,scene0095_00,chair,11,False
99,scene0095_00,chair,12,True
99,scene0095_00,chair,13,True
99,scene0095_00,chair,14,True
99,scene0095_00,chair,15,True
99,scene0095_00,cabinet,16,True
99,scene0095_00,table,17,False
99,scene0095_00,window,18,True
99,scene0095_00,window,19,True
99,scene0095_00,otherfurniture,20,True
99,scene0095_00,door,21,False
100,scene0686_00,door,0,False
100,scene0686_00,door,1,True
100,scene0686_00,sink,2,True
100,scene0686_00,toilet,3,True
100,scene0686_00,toilet,4,True
100,scene0686_00,otherfurniture,5,True
101,scene0670_01,cabinet,0,False
101,scene0670_01,cabinet,1,True
101,scene0670_01,cabinet,2,True
101,scene0670_01,cabinet,3,False
101,scene0670_01,cabinet,4,False
101,scene0670_01,counter,5,True
101,scene0670_01,counter,6,False
101,scene0670_01,otherfurniture,7,True
101,scene0670_01,otherfurniture,8,True
101,scene0670_01,otherfurniture,9,True
101,scene0670_01,refrigerator,10,True
101,scene0670_01,refrigerator,11,True
101,scene0670_01,refrigerator,12,True
101,scene0670_01,door,13,True
101,scene0670_01,door,14,True
101,scene0670_01,chair,15,True
101,scene0670_01,chair,16,True
101,scene0670_01,chair,17,True
101,scene0670_01,sink,18,True
101,scene0670_01,picture,19,False
101,scene0670_01,picture,20,False
101,scene0670_01,picture,21,False
101,scene0670_01,picture,22,False
101,scene0670_01,picture,23,False
101,scene0670_01,picture,24,False
101,scene0670_01,picture,25,False
101,scene0670_01,picture,26,False
101,scene0670_01,picture,27,False
101,scene0670_01,window,28,True
101,scene0670_01,table,29,True
102,scene0231_01,sofa,0,True
102,scene0231_01,chair,1,True
102,scene0231_01,chair,2,True
102,scene0231_01,chair,3,True
102,scene0231_01,chair,4,True
102,scene0231_01,chair,5,False
102,scene0231_01,chair,6,True
102,scene0231_01,counter,7,False
102,scene0231_01,cabinet,8,True
102,scene0231_01,cabinet,9,False
102,scene0231_01,cabinet,10,True
102,scene0231_01,cabinet,11,False
102,scene0231_01,cabinet,12,False
102,scene0231_01,cabinet,13,False
102,scene0231_01,cabinet,14,False
102,scene0231_01,cabinet,15,False
102,scene0231_01,cabinet,16,False
102,scene0231_01,cabinet,17,False
102,scene0231_01,cabinet,18,False
102,scene0231_01,cabinet,19,False
102,scene0231_01,cabinet,20,False
102,scene0231_01,cabinet,21,True
102,scene0231_01,cabinet,22,False
102,scene0231_01,cabinet,23,False
102,scene0231_01,desk,24,True
102,scene0231_01,door,25,False
102,scene0231_01,door,26,True
102,scene0231_01,table,27,False
102,scene0231_01,picture,28,False
102,scene0231_01,picture,29,True
102,scene0231_01,picture,30,True
102,scene0231_01,window,31,True
102,scene0231_01,window,32,True
102,scene0231_01,window,33,False
102,scene0231_01,window,34,True
102,scene0231_01,otherfurniture,35,True
102,scene0231_01,otherfurniture,36,False
102,scene0231_01,refrigerator,37,False
102,scene0231_01,sink,38,False
103,scene0277_02,otherfurniture,0,True
103,scene0277_02,otherfurniture,1,False
103,scene0277_02,otherfurniture,2,True
103,scene0277_02,desk,3,True
103,scene0277_02,chair,4,True
103,scene0277_02,cabinet,5,True
103,scene0277_02,door,6,False
103,scene0277_02,bed,7,True
103,scene0277_02,window,8,True
104,scene0432_01,chair,0,True
104,scene0432_01,chair,1,True
104,scene0432_01,table,2,True
104,scene0432_01,table,3,True
104,scene0432_01,table,4,False
105,scene0221_01,chair,0,True
105,scene0221_01,chair,1,False
105,scene0221_01,chair,2,True
105,scene0221_01,door,3,True
105,scene0221_01,door,4,False
105,scene0221_01,table,5,True
105,scene0221_01,otherfurniture,6,True
105,scene0221_01,otherfurniture,7,False
105,scene0221_01,otherfurniture,8,True
105,scene0221_01,bed,9,True
105,scene0221_01,bed,10,True
105,scene0221_01,desk,11,True
105,scene0221_01,cabinet,12,True
105,scene0221_01,picture,13,False
105,scene0221_01,picture,14,True
105,scene0221_01,curtain,15,True
106,scene0187_00,chair,0,True
106,scene0187_00,chair,1,True
106,scene0187_00,chair,2,True
106,scene0187_00,chair,3,True
106,scene0187_00,otherfurniture,4,True
106,scene0187_00,otherfurniture,5,True
106,scene0187_00,otherfurniture,6,True
106,scene0187_00,table,7,True
106,scene0187_00,table,8,True
106,scene0187_00,table,9,True
106,scene0187_00,table,10,True
106,scene0187_00,table,11,True
107,scene0249_00,chair,0,True
107,scene0249_00,chair,1,True
107,scene0249_00,chair,2,True
107,scene0249_00,chair,3,True
107,scene0249_00,chair,4,True
107,scene0249_00,chair,5,True
107,scene0249_00,chair,6,True
107,scene0249_00,chair,7,True
107,scene0249_00,chair,8,True
107,scene0249_00,chair,9,True
107,scene0249_00,chair,10,True
107,scene0249_00,chair,11,True
107,scene0249_00,chair,12,True
107,scene0249_00,chair,13,True
107,scene0249_00,chair,14,True
107,scene0249_00,chair,15,True
107,scene0249_00,chair,16,True
107,scene0249_00,chair,17,True
107,scene0249_00,chair,18,True
107,scene0249_00,chair,19,True
107,scene0249_00,chair,20,True
107,scene0249_00,chair,21,True
107,scene0249_00,chair,22,True
107,scene0249_00,chair,23,True
107,scene0249_00,chair,24,True
107,scene0249_00,chair,25,True
107,scene0249_00,chair,26,True
107,scene0249_00,chair,27,True
107,scene0249_00,chair,28,False
107,scene0249_00,chair,29,False
107,scene0249_00,chair,30,True
107,scene0249_00,chair,31,True
107,scene0249_00,chair,32,True
107,scene0249_00,table,33,False
107,scene0249_00,table,34,True
107,scene0249_00,table,35,True
107,scene0249_00,otherfurniture,36,True
107,scene0249_00,otherfurniture,37,False
107,scene0249_00,otherfurniture,38,True
107,scene0249_00,otherfurniture,39,True
107,scene0249_00,otherfurniture,40,True
107,scene0249_00,otherfurniture,41,True
107,scene0249_00,window,42,False
107,scene0249_00,window,43,True
108,scene0316_00,chair,0,True
108,scene0316_00,chair,1,True
108,scene0316_00,otherfurniture,2,True
108,scene0316_00,otherfurniture,3,True
108,scene0316_00,table,4,True
108,scene0316_00,door,5,True
108,scene0316_00,door,6,True
109,scene0187_01,chair,0,True
109,scene0187_01,chair,1,True
109,scene0187_01,chair,2,True
109,scene0187_01,chair,3,True
109,scene0187_01,table,4,True
109,scene0187_01,table,5,True
109,scene0187_01,table,6,True
109,scene0187_01,table,7,True
109,scene0187_01,table,8,True
109,scene0187_01,table,9,True
109,scene0187_01,otherfurniture,10,True
109,scene0187_01,otherfurniture,11,True
110,scene0629_00,door,0,True
110,scene0629_00,door,1,True
110,scene0629_00,door,2,True
110,scene0629_00,door,3,True
110,scene0629_00,bed,4,True
110,scene0629_00,cabinet,5,True
110,scene0629_00,cabinet,6,True
110,scene0629_00,table,7,True
110,scene0629_00,picture,8,True
110,scene0629_00,picture,9,False
110,scene0629_00,picture,10,False
110,scene0629_00,picture,11,False
110,scene0629_00,chair,12,True
110,scene0629_00,chair,13,True
111,scene0558_02,table,0,True
111,scene0558_02,chair,1,True
111,scene0558_02,chair,2,True
111,scene0558_02,chair,3,True
111,scene0558_02,bookshelf,4,False
111,scene0558_02,bookshelf,5,True
111,scene0558_02,bookshelf,6,True
111,scene0558_02,window,7,False
111,scene0558_02,window,8,False
111,scene0558_02,window,9,False
111,scene0558_02,window,10,False
111,scene0558_02,window,11,False
111,scene0558_02,window,12,False
111,scene0558_02,window,13,False
111,scene0558_02,window,14,False
111,scene0558_02,window,15,False
112,scene0583_01,window,0,True
112,scene0583_01,showercurtain,1,False
112,scene0583_01,cabinet,2,True
112,scene0583_01,door,3,True
112,scene0583_01,door,4,True
112,scene0583_01,picture,5,False
112,scene0583_01,sink,6,True
112,scene0583_01,otherfurniture,7,True
112,scene0583_01,toilet,8,True
112,scene0583_01,bathtub,9,False
113,scene0095_01,otherfurniture,0,True
113,scene0095_01,chair,1,True
113,scene0095_01,chair,2,True
113,scene0095_01,chair,3,True
113,scene0095_01,chair,4,True
113,scene0095_01,chair,5,True
113,scene0095_01,chair,6,True
113,scene0095_01,chair,7,True
113,scene0095_01,chair,8,True
113,scene0095_01,chair,9,True
113,scene0095_01,chair,10,True
113,scene0095_01,chair,11,True
113,scene0095_01,chair,12,True
113,scene0095_01,chair,13,True
113,scene0095_01,chair,14,True
113,scene0095_01,chair,15,True
113,scene0095_01,chair,16,True
113,scene0095_01,chair,17,True
113,scene0095_01,table,18,True
113,scene0095_01,cabinet,19,True
113,scene0095_01,window,20,True
114,scene0697_01,bed,0,True
114,scene0697_01,bed,1,False
114,scene0697_01,window,2,True
114,scene0697_01,window,3,False
114,scene0697_01,otherfurniture,4,True
114,scene0697_01,otherfurniture,5,True
114,scene0697_01,otherfurniture,6,False
114,scene0697_01,picture,7,True
115,scene0651_00,counter,0,True
115,scene0651_00,sink,1,True
115,scene0651_00,refrigerator,2,True
115,scene0651_00,cabinet,3,True
115,scene0651_00,cabinet,4,True
115,scene0651_00,cabinet,5,True
115,scene0651_00,cabinet,6,True
115,scene0651_00,chair,7,True
115,scene0651_00,chair,8,True
